x_sol,y_sol,x_mer,y_mer,x_ven,y_ven,x_ter,y_ter,x_mar,y_mar
9.72249e-07,8.09043e-05,0.309587,0.308981,0.355273,0.653018,0.999684,-0.0293486,1.34155,0.72601
9.88889e-07,8.09145e-05,0.30266,0.314694,0.349039,0.6566,0.999863,-0.0230686,1.33914,0.730486
1.00575e-06,8.0925e-05,0.295599,0.32027,0.342773,0.66012,1,-0.0167878,1.33671,0.734954
1.02284e-06,8.09356e-05,0.288408,0.325703,0.336475,0.663578,1.0001,-0.0105063,1.33427,0.739414
1.04015e-06,8.09464e-05,0.281089,0.330993,0.330145,0.666974,1.00017,-0.00422438,1.33181,0.743866
1.05767e-06,8.09573e-05,0.273645,0.336134,0.323785,0.670309,1.00019,0.0020577,1.32934,0.74831
1.07541e-06,8.09684e-05,0.266078,0.341125,0.317394,0.67358,1.00018,0.0083397,1.32685,0.752745
1.09336e-06,8.09798e-05,0.25839,0.345962,0.310974,0.676789,1.00012,0.0146214,1.32435,0.757172
1.11152e-06,8.09913e-05,0.250586,0.350643,0.304525,0.679936,1.00003,0.0209025,1.32184,0.761591
1.1299e-06,8.1003e-05,0.242667,0.355163,0.298048,0.683018,0.999896,0.0271828,1.31931,0.766001
1.14848e-06,8.10148e-05,0.234637,0.35952,0.291543,0.686038,0.999725,0.033462,1.31676,0.770403
1.16727e-06,8.10269e-05,0.226498,0.363712,0.285011,0.688994,0.999516,0.03974,1.3142,0.774796
1.18626e-06,8.10392e-05,0.218255,0.367735,0.278452,0.691885,0.999267,0.0460164,1.31163,0.779181
1.20545e-06,8.10516e-05,0.20991,0.371587,0.271868,0.694713,0.99898,0.052291,1.30904,0.783557
1.22484e-06,8.10643e-05,0.201466,0.375264,0.265258,0.697477,0.998654,0.0585636,1.30644,0.787925
1.24443e-06,8.10771e-05,0.192928,0.378764,0.258624,0.700176,0.998289,0.064834,1.30382,0.792284
1.26421e-06,8.10902e-05,0.184298,0.382085,0.251966,0.70281,0.997885,0.0711018,1.30119,0.796634
1.28418e-06,8.11034e-05,0.17558,0.385224,0.245285,0.705379,0.997443,0.0773668,1.29854,0.800975
1.30435e-06,8.11169e-05,0.166777,0.388177,0.238581,0.707883,0.996962,0.0836289,1.29588,0.805307
1.3247e-06,8.11305e-05,0.157895,0.390944,0.231855,0.710322,0.996442,0.0898877,1.29321,0.809631
1.34524e-06,8.11444e-05,0.148935,0.393521,0.225107,0.712695,0.995883,0.096143,1.29052,0.813945
1.36597e-06,8.11584e-05,0.139903,0.395905,0.218339,0.715003,0.995286,0.102395,1.28781,0.818251
1.38687e-06,8.11727e-05,0.130802,0.398095,0.211551,0.717245,0.99465,0.108642,1.2851,0.822548
1.40795e-06,8.11872e-05,0.121637,0.400089,0.204744,0.719421,0.993975,0.114886,1.28236,0.826835
1.42921e-06,8.12019e-05,0.112411,0.401884,0.197917,0.721531,0.993262,0.121125,1.27962,0.831113
1.45065e-06,8.12168e-05,0.103129,0.403478,0.191073,0.723574,0.99251,0.127359,1.27686,0.835383
1.47225e-06,8.12319e-05,0.0937949,0.404869,0.184211,0.725552,0.99172,0.133588,1.27408,0.839642
1.49403e-06,8.12472e-05,0.0844135,0.406055,0.177332,0.727462,0.990891,0.139812,1.2713,0.843893
1.51597e-06,8.12628e-05,0.0749892,0.407035,0.170436,0.729306,0.990024,0.146031,1.26849,0.848134
1.53808e-06,8.12785e-05,0.0655265,0.407807,0.163525,0.731084,0.989119,0.152244,1.26568,0.852366
1.56034e-06,8.12945e-05,0.0560301,0.408368,0.1566,0.732794,0.988174,0.158451,1.26285,0.856589
1.58277e-06,8.13107e-05,0.0465047,0.408719,0.14966,0.734438,0.987192,0.164652,1.26,0.860802
1.60536e-06,8.13272e-05,0.036955,0.408856,0.142706,0.736014,0.986171,0.170847,1.25714,0.865006
1.62809e-06,8.13438e-05,0.0273861,0.40878,0.135739,0.737523,0.985113,0.177035,1.25427,0.8692
1.65099e-06,8.13607e-05,0.0178027,0.408488,0.12876,0.738965,0.984015,0.183216,1.25139,0.873384
1.67403e-06,8.13778e-05,0.00820983,0.407981,0.121769,0.74034,0.98288,0.18939,1.24849,0.877559
1.69721e-06,8.13951e-05,-0.00138737,0.407255,0.114767,0.741647,0.981707,0.195556,1.24557,0.881724
1.72054e-06,8.14127e-05,-0.0109838,0.406312,0.107754,0.742887,0.980495,0.201715,1.24265,0.88588
1.74402e-06,8.14305e-05,-0.0205744,0.40515,0.100732,0.744059,0.979246,0.207867,1.2397,0.890025
1.76763e-06,8.14485e-05,-0.0301538,0.403769,0.0937007,0.745164,0.977958,0.21401,1.23675,0.894161
1.79138e-06,8.14667e-05,-0.0397167,0.402167,0.0866608,0.746201,0.976633,0.220145,1.23378,0.898287
1.81526e-06,8.14852e-05,-0.049258,0.400346,0.079613,0.74717,0.97527,0.226271,1.2308,0.902403
1.83927e-06,8.15039e-05,-0.0587721,0.398304,0.072558,0.748072,0.973869,0.232389,1.2278,0.906509
1.86341e-06,8.15228e-05,-0.0682537,0.396042,0.0654964,0.748906,0.97243,0.238497,1.2248,0.910605
1.88768e-06,8.1542e-05,-0.0776973,0.39356,0.0584289,0.749672,0.970953,0.244597,1.22177,0.914691
1.91207e-06,8.15614e-05,-0.0870975,0.390858,0.0513561,0.75037,0.969439,0.250687,1.21874,0.918767
1.93658e-06,8.1581e-05,-0.0964488,0.387936,0.0442787,0.751,0.967887,0.256767,1.21569,0.922833
1.96121e-06,8.16009e-05,-0.105746,0.384796,0.0371973,0.751563,0.966298,0.262837,1.21262,0.926889
1.98595e-06,8.1621e-05,-0.114982,0.381437,0.0301125,0.752057,0.964672,0.268897,1.20955,0.930934
2.0108e-06,8.16414e-05,-0.124154,0.377861,0.023025,0.752484,0.963008,0.274947,1.20646,0.934969
2.03577e-06,8.1662e-05,-0.133254,0.374068,0.0159354,0.752843,0.961307,0.280986,1.20336,0.938994
2.06084e-06,8.16828e-05,-0.142278,0.37006,0.0088444,0.753134,0.959568,0.287014,1.20024,0.943008
2.08602e-06,8.17038e-05,-0.151219,0.365839,0.00175259,0.753358,0.957792,0.293031,1.19711,0.947012
2.11129e-06,8.17251e-05,-0.160072,0.361405,-0.00533938,0.753513,0.95598,0.299037,1.19397,0.951006
2.13667e-06,8.17467e-05,-0.168833,0.356761,-0.0124309,0.753601,0.95413,0.305031,1.19081,0.954989
2.16214e-06,8.17685e-05,-0.177494,0.351908,-0.0195212,0.753621,0.952243,0.311013,1.18764,0.958962
2.1877e-06,8.17905e-05,-0.186051,0.346848,-0.0266098,0.753574,0.95032,0.316983,1.18446,0.962924
2.21336e-06,8.18127e-05,-0.194499,0.341584,-0.0336961,0.753459,0.94836,0.322942,1.18127,0.966875
2.2391e-06,8.18352e-05,-0.202831,0.336117,-0.0407793,0.753276,0.946363,0.328887,1.17806,0.970816
2.26493e-06,8.1858e-05,-0.211043,0.330451,-0.0478588,0.753026,0.944329,0.33482,1.17484,0.974746
2.29084e-06,8.18809e-05,-0.219129,0.324588,-0.0549341,0.752708,0.942259,0.34074,1.1716,0.978665
2.31683e-06,8.19042e-05,-0.227084,0.318531,-0.0620045,0.752323,0.940153,0.346646,1.16836,0.982573
2.3429e-06,8.19276e-05,-0.234903,0.312283,-0.0690693,0.751871,0.93801,0.35254,1.1651,0.986471
2.36904e-06,8.19513e-05,-0.24258,0.305847,-0.0761279,0.751351,0.935831,0.358419,1.16182,0.990358
2.39526e-06,8.19752e-05,-0.250111,0.299226,-0.0831797,0.750765,0.933616,0.364285,1.15854,0.994234
2.42154e-06,8.19994e-05,-0.257491,0.292425,-0.0902241,0.750111,0.931364,0.370137,1.15524,0.998099
2.44789e-06,8.20238e-05,-0.264714,0.285446,-0.0972605,0.749391,0.929077,0.375974,1.15193,1.00195
2.4743e-06,8.20485e-05,-0.271776,0.278293,-0.104288,0.748603,0.926754,0.381797,1.1486,1.0058
2.50078e-06,8.20734e-05,-0.278673,0.270971,-0.111307,0.747749,0.924395,0.387605,1.14527,1.00963
2.52731e-06,8.20985e-05,-0.285399,0.263483,-0.118315,0.746829,0.922,0.393399,1.14192,1.01345
2.5539e-06,8.21239e-05,-0.291951,0.255834,-0.125313,0.745842,0.919569,0.399177,1.13856,1.01726
2.58055e-06,8.21495e-05,-0.298324,0.248029,-0.1323,0.744788,0.917104,0.404939,1.13518,1.02106
2.60724e-06,8.21754e-05,-0.304513,0.240071,-0.139275,0.743669,0.914602,0.410686,1.1318,1.02484
2.63399e-06,8.22014e-05,-0.310515,0.231965,-0.146237,0.742483,0.912066,0.416417,1.1284,1.02862
2.66078e-06,8.22278e-05,-0.316326,0.223717,-0.153187,0.741232,0.909494,0.422132,1.12499,1.03238
2.68761e-06,8.22543e-05,-0.321942,0.215331,-0.160123,0.739914,0.906887,0.427831,1.12156,1.03614
2.71448e-06,8.22811e-05,-0.32736,0.206812,-0.167045,0.738531,0.904245,0.433514,1.11812,1.03988
2.7414e-06,8.23081e-05,-0.332575,0.198165,-0.173952,0.737083,0.901569,0.439179,1.11468,1.04361
2.76835e-06,8.23354e-05,-0.337585,0.189396,-0.180844,0.735569,0.898857,0.444828,1.11122,1.04733
2.79533e-06,8.23629e-05,-0.342386,0.18051,-0.187719,0.73399,0.896111,0.450459,1.10774,1.05103
2.82235e-06,8.23906e-05,-0.346976,0.171513,-0.194579,0.732347,0.89333,0.456073,1.10426,1.05473
2.84939e-06,8.24186e-05,-0.351351,0.162409,-0.20142,0.730638,0.890515,0.46167,1.10076,1.05841
2.87647e-06,8.24468e-05,-0.355509,0.153206,-0.208244,0.728865,0.887665,0.467248,1.09725,1.06208
2.90357e-06,8.24752e-05,-0.359447,0.143907,-0.21505,0.727027,0.884782,0.472809,1.09373,1.06574
2.93069e-06,8.25039e-05,-0.363163,0.13452,-0.221837,0.725126,0.881864,0.478352,1.09019,1.06939
2.95783e-06,8.25328e-05,-0.366656,0.12505,-0.228604,0.72316,0.878912,0.483876,1.08665,1.07303
2.98499e-06,8.25619e-05,-0.369922,0.115503,-0.235351,0.721131,0.875926,0.489381,1.08309,1.07666
3.01217e-06,8.25912e-05,-0.37296,0.105884,-0.242077,0.719038,0.872907,0.494868,1.07952,1.08027
3.03936e-06,8.26208e-05,-0.375769,0.096201,-0.248782,0.716881,0.869854,0.500335,1.07594,1.08387
3.06656e-06,8.26506e-05,-0.378347,0.0864586,-0.255464,0.714662,0.866768,0.505784,1.07235,1.08746
3.09378e-06,8.26806e-05,-0.380694,0.0766633,-0.262125,0.712379,0.863648,0.511212,1.06874,1.09104
3.121e-06,8.27109e-05,-0.382806,0.066821,-0.268762,0.710034,0.860495,0.516622,1.06512,1.0946
3.14823e-06,8.27413e-05,-0.384686,0.056938,-0.275376,0.707627,0.857309,0.522011,1.06149,1.09816
3.17547e-06,8.2772e-05,-0.38633,0.0470202,-0.281965,0.705157,0.854089,0.52738,1.05785,1.1017
3.2027e-06,8.28029e-05,-0.387739,0.0370739,-0.28853,0.702625,0.850837,0.532729,1.0542,1.10523
3.22994e-06,8.28341e-05,-0.388913,0.0271052,-0.29507,0.700032,0.847553,0.538057,1.05054,1.10874
3.25718e-06,8.28654e-05,-0.389852,0.0171201,-0.301583,0.697377,0.844235,0.543365,1.04686,1.11225
3.28441e-06,8.2897e-05,-0.390555,0.00712471,-0.30807,0.694661,0.840886,0.548652,1.04318,1.11574
3.31164e-06,8.29288e-05,-0.391022,-0.00287493,-0.31453,0.691884,0.837504,0.553918,1.03948,1.11922
3.33887e-06,8.29608e-05,-0.391255,-0.0128728,-0.320963,0.689047,0.834089,0.559162,1.03577,1.12269
3.36608e-06,8.2993e-05,-0.391254,-0.0228629,-0.327367,0.686149,0.830643,0.564385,1.03205,1.12615
3.39329e-06,8.30254e-05,-0.39102,-0.0328393,-0.333742,0.683191,0.827165,0.569587,1.02831,1.12959
3.42048e-06,8.30581e-05,-0.390553,-0.0427961,-0.340089,0.680173,0.823655,0.574766,1.02457,1.13302
3.44767e-06,8.30909e-05,-0.389854,-0.0527276,-0.346406,0.677096,0.820113,0.579924,1.02082,1.13644
3.47484e-06,8.3124e-05,-0.388926,-0.0626279,-0.352692,0.673959,0.81654,0.585059,1.01705,1.13984
3.50199e-06,8.31573e-05,-0.387769,-0.0724913,-0.358947,0.670763,0.812936,0.590171,1.01327,1.14324
3.52912e-06,8.31907e-05,-0.386384,-0.0823122,-0.365171,0.667509,0.8093,0.595261,1.00948,1.14662
3.55624e-06,8.32244e-05,-0.384775,-0.092085,-0.371364,0.664197,0.805633,0.600329,1.00568,1.14999
3.58334e-06,8.32583e-05,-0.382942,-0.101804,-0.377523,0.660826,0.801936,0.605373,1.00187,1.15334
3.61041e-06,8.32924e-05,-0.380887,-0.111465,-0.38365,0.657398,0.798207,0.610394,0.99805,1.15668
3.63747e-06,8.33267e-05,-0.378613,-0.121061,-0.389744,0.653913,0.794448,0.615391,0.994217,1.16001
3.66449e-06,8.33612e-05,-0.376122,-0.130588,-0.395803,0.65037,0.790659,0.620365,0.990373,1.16333
3.6915e-06,8.3396e-05,-0.373417,-0.14004,-0.401828,0.646771,0.786839,0.625315,0.986519,1.16664
3.71847e-06,8.34309e-05,-0.370499,-0.149412,-0.407818,0.643115,0.782989,0.630242,0.982653,1.16993
3.74542e-06,8.3466e-05,-0.367372,-0.1587,-0.413772,0.639404,0.779109,0.635144,0.978777,1.17321
3.77234e-06,8.35013e-05,-0.364039,-0.167899,-0.41969,0.635636,0.7752,0.640022,0.97489,1.17647
3.79923e-06,8.35368e-05,-0.360502,-0.177004,-0.425572,0.631813,0.77126,0.644875,0.970992,1.17972
3.82608e-06,8.35725e-05,-0.356764,-0.18601,-0.431416,0.627936,0.767291,0.649703,0.967083,1.18296
3.85291e-06,8.36084e-05,-0.352828,-0.194913,-0.437223,0.624003,0.763293,0.654507,0.963164,1.18619
3.87969e-06,8.36445e-05,-0.348698,-0.203709,-0.442992,0.620017,0.759265,0.659286,0.959234,1.18941
3.90645e-06,8.36808e-05,-0.344377,-0.212393,-0.448723,0.615976,0.755209,0.664039,0.955294,1.19261
3.93316e-06,8.37173e-05,-0.339869,-0.220961,-0.454414,0.611882,0.751123,0.668767,0.951343,1.19579
3.95984e-06,8.37539e-05,-0.335176,-0.22941,-0.460066,0.607734,0.747009,0.67347,0.947382,1.19897
3.98648e-06,8.37908e-05,-0.330302,-0.237734,-0.465678,0.603534,0.742866,0.678146,0.94341,1.20213
4.01308e-06,8.38279e-05,-0.325251,-0.245932,-0.471249,0.599282,0.738695,0.682797,0.939428,1.20528
4.03964e-06,8.38651e-05,-0.320027,-0.253997,-0.47678,0.594977,0.734496,0.687422,0.935436,1.20841
4.06616e-06,8.39025e-05,-0.314633,-0.261929,-0.482269,0.590621,0.730268,0.69202,0.931433,1.21153
4.09263e-06,8.39401e-05,-0.309073,-0.269722,-0.487716,0.586213,0.726013,0.696592,0.92742,1.21464
4.11907e-06,8.39779e-05,-0.303351,-0.277373,-0.493121,0.581755,0.72173,0.701138,0.923397,1.21774
4.14545e-06,8.40159e-05,-0.297471,-0.28488,-0.498483,0.577246,0.717419,0.705656,0.919364,1.22082
4.17179e-06,8.40541e-05,-0.291437,-0.29224,-0.503802,0.572687,0.713081,0.710148,0.915321,1.22389
4.19808e-06,8.40924e-05,-0.285252,-0.299448,-0.509077,0.568078,0.708716,0.714612,0.911267,1.22694
4.22433e-06,8.4131e-05,-0.278922,-0.306503,-0.514308,0.56342,0.704323,0.71905,0.907204,1.22998
4.25053e-06,8.41697e-05,-0.272449,-0.313402,-0.519495,0.558713,0.699904,0.723459,0.90313,1.23301
4.27667e-06,8.42086e-05,-0.265838,-0.320143,-0.524636,0.553958,0.695458,0.727842,0.899047,1.23603
4.30277e-06,8.42476e-05,-0.259094,-0.326722,-0.529732,0.549155,0.690986,0.732196,0.894954,1.23903
4.32881e-06,8.42869e-05,-0.25222,-0.333137,-0.534782,0.544304,0.686487,0.736523,0.890851,1.24201
4.35481e-06,8.43263e-05,-0.24522,-0.339387,-0.539786,0.539406,0.681962,0.740821,0.886738,1.24499
4.38074e-06,8.43659e-05,-0.2381,-0.345469,-0.544743,0.534461,0.677411,0.745092,0.882615,1.24795
4.40663e-06,8.44057e-05,-0.230862,-0.351381,-0.549653,0.52947,0.672834,0.749334,0.878483,1.25089
4.43246e-06,8.44456e-05,-0.223511,-0.357121,-0.554515,0.524434,0.668232,0.753547,0.874341,1.25382
4.45823e-06,8.44857e-05,-0.216052,-0.362688,-0.559329,0.519351,0.663604,0.757732,0.87019,1.25674
4.48395e-06,8.4526e-05,-0.208488,-0.368079,-0.564095,0.514224,0.658951,0.761887,0.866029,1.25965
4.50961e-06,8.45665e-05,-0.200824,-0.373293,-0.568812,0.509053,0.654273,0.766014,0.861858,1.26254
4.53521e-06,8.46071e-05,-0.193064,-0.378329,-0.573479,0.503837,0.64957,0.770112,0.857678,1.26541
4.56075e-06,8.46479e-05,-0.185212,-0.383185,-0.578097,0.498578,0.644842,0.77418,0.853489,1.26828
4.58623e-06,8.46889e-05,-0.177273,-0.387861,-0.582665,0.493275,0.64009,0.778219,0.84929,1.27113
4.61165e-06,8.473e-05,-0.169251,-0.392354,-0.587183,0.48793,0.635313,0.782228,0.845082,1.27396
4.637e-06,8.47713e-05,-0.16115,-0.396664,-0.59165,0.482543,0.630512,0.786208,0.840864,1.27678
4.6623e-06,8.48128e-05,-0.152973,-0.40079,-0.596066,0.477114,0.625687,0.790158,0.836637,1.27959
4.68753e-06,8.48544e-05,-0.144727,-0.40473,-0.60043,0.471644,0.620839,0.794077,0.832402,1.28238
4.7127e-06,8.48962e-05,-0.136414,-0.408485,-0.604742,0.466133,0.615967,0.797967,0.828157,1.28516
4.7378e-06,8.49382e-05,-0.128038,-0.412053,-0.609002,0.460582,0.611071,0.801826,0.823903,1.28793
4.76284e-06,8.49803e-05,-0.119604,-0.415434,-0.613209,0.454991,0.606152,0.805655,0.819639,1.29068
4.7878e-06,8.50226e-05,-0.111117,-0.418628,-0.617363,0.44936,0.601211,0.809453,0.815367,1.29341
4.81271e-06,8.5065e-05,-0.102579,-0.421633,-0.621464,0.443691,0.596246,0.81322,0.811086,1.29614
4.83754e-06,8.51076e-05,-0.0939958,-0.42445,-0.625511,0.437983,0.591259,0.816957,0.806796,1.29884
4.8623e-06,8.51504e-05,-0.0853706,-0.427079,-0.629505,0.432238,0.586249,0.820663,0.802497,1.30154
4.887e-06,8.51933e-05,-0.0767077,-0.429518,-0.633443,0.426455,0.581217,0.824337,0.79819,1.30422
4.91162e-06,8.52364e-05,-0.068011,-0.431768,-0.637327,0.420635,0.576163,0.82798,0.793873,1.30688
4.93618e-06,8.52796e-05,-0.0592846,-0.43383,-0.641156,0.414779,0.571087,0.831592,0.789548,1.30953
4.96066e-06,8.5323e-05,-0.0505323,-0.435702,-0.644929,0.408887,0.56599,0.835172,0.785214,1.31217
4.98506e-06,8.53666e-05,-0.0417582,-0.437386,-0.648647,0.40296,0.560871,0.838721,0.780872,1.31479
5.0094e-06,8.54103e-05,-0.032966,-0.438881,-0.652308,0.396998,0.555731,0.842238,0.776521,1.3174
5.03366e-06,8.54541e-05,-0.0241596,-0.440187,-0.655914,0.391001,0.55057,0.845723,0.772162,1.31999
5.05784e-06,8.54981e-05,-0.015343,-0.441305,-0.659462,0.384971,0.545388,0.849176,0.767794,1.32257
5.08195e-06,8.55423e-05,-0.00651983,-0.442236,-0.662954,0.378908,0.540185,0.852597,0.763417,1.32514
5.10598e-06,8.55866e-05,0.00230611,-0.44298,-0.666388,0.372811,0.534962,0.855985,0.759032,1.32769
5.12994e-06,8.56311e-05,0.0111311,-0.443537,-0.669764,0.366683,0.529719,0.859341,0.754639,1.33022
5.15382e-06,8.56757e-05,0.0199514,-0.443908,-0.673083,0.360523,0.524455,0.862665,0.750238,1.33274
5.17761e-06,8.57204e-05,0.0287633,-0.444093,-0.676343,0.354332,0.519172,0.865956,0.745828,1.33525
5.20133e-06,8.57653e-05,0.0375633,-0.444094,-0.679545,0.34811,0.513869,0.869215,0.741411,1.33774
5.22497e-06,8.58104e-05,0.0463478,-0.443911,-0.682689,0.341858,0.508547,0.87244,0.736985,1.34022
5.24853e-06,8.58556e-05,0.0551132,-0.443545,-0.685773,0.335576,0.503206,0.875632,0.732551,1.34268
5.272e-06,8.59009e-05,0.0638559,-0.442996,-0.688798,0.329266,0.497845,0.878792,0.728109,1.34513
5.29539e-06,8.59464e-05,0.0725725,-0.442267,-0.691763,0.322927,0.492466,0.881918,0.723659,1.34756
5.3187e-06,8.5992e-05,0.0812595,-0.441357,-0.694668,0.31656,0.487068,0.885011,0.719201,1.34998
5.34193e-06,8.60378e-05,0.0899135,-0.440268,-0.697514,0.310165,0.481652,0.888071,0.714735,1.35238
5.36507e-06,8.60837e-05,0.0985312,-0.439,-0.700299,0.303744,0.476217,0.891097,0.710262,1.35477
5.38813e-06,8.61297e-05,0.107109,-0.437556,-0.703023,0.297297,0.470765,0.894089,0.70578,1.35714
5.4111e-06,8.61759e-05,0.115644,-0.435936,-0.705687,0.290823,0.465295,0.897048,0.701291,1.3595
5.43398e-06,8.62223e-05,0.124133,-0.434142,-0.708289,0.284325,0.459807,0.899973,0.696794,1.36184
5.45678e-06,8.62687e-05,0.132572,-0.432174,-0.71083,0.277802,0.454302,0.902864,0.69229,1.36417
5.47949e-06,8.63153e-05,0.140958,-0.430035,-0.71331,0.271255,0.44878,0.905721,0.687778,1.36649
5.50211e-06,8.63621e-05,0.149289,-0.427725,-0.715728,0.264685,0.443241,0.908543,0.683258,1.36879
5.52464e-06,8.6409e-05,0.157561,-0.425246,-0.718083,0.258091,0.437685,0.911332,0.678731,1.37107
5.54708e-06,8.6456e-05,0.16577,-0.422599,-0.720377,0.251476,0.432112,0.914086,0.674196,1.37334
5.56943e-06,8.65031e-05,0.173915,-0.419787,-0.722608,0.244838,0.426524,0.916806,0.669654,1.37559
5.59168e-06,8.65504e-05,0.181991,-0.416809,-0.724777,0.238179,0.420919,0.919491,0.665105,1.37783
5.61385e-06,8.65978e-05,0.189996,-0.413669,-0.726883,0.2315,0.415299,0.922142,0.660549,1.38005
5.63592e-06,8.66453e-05,0.197927,-0.410368,-0.728926,0.2248,0.409663,0.924758,0.655985,1.38226
5.6579e-06,8.6693e-05,0.205781,-0.406907,-0.730905,0.218082,0.404011,0.92734,0.651414,1.38445
5.67979e-06,8.67408e-05,0.213556,-0.403288,-0.732821,0.211344,0.398345,0.929886,0.646836,1.38663
5.70158e-06,8.67887e-05,0.221247,-0.399513,-0.734674,0.204588,0.392663,0.932397,0.642251,1.3888
5.72328e-06,8.68368e-05,0.228853,-0.395584,-0.736463,0.197814,0.386967,0.934874,0.637658,1.39094
5.74488e-06,8.6885e-05,0.236372,-0.391502,-0.738188,0.191023,0.381256,0.937315,0.633059,1.39308
5.76638e-06,8.69333e-05,0.243799,-0.38727,-0.739849,0.184215,0.375531,0.939721,0.628453,1.39519
5.78779e-06,8.69817e-05,0.251132,-0.382889,-0.741445,0.177391,0.369791,0.942092,0.62384,1.39729
5.8091e-06,8.70303e-05,0.258369,-0.378361,-0.742978,0.170552,0.364038,0.944428,0.61922,1.39938
5.83031e-06,8.7079e-05,0.265508,-0.373688,-0.744445,0.163699,0.358271,0.946728,0.614594,1.40145
5.85142e-06,8.71278e-05,0.272545,-0.368873,-0.745848,0.156831,0.352491,0.948992,0.60996,1.40351
5.87243e-06,8.71767e-05,0.279478,-0.363917,-0.747186,0.149949,0.346697,0.951221,0.60532,1.40555
5.89335e-06,8.72258e-05,0.286304,-0.358822,-0.74846,0.143054,0.340891,0.953414,0.600673,1.40757
5.91416e-06,8.7275e-05,0.293022,-0.35359,-0.749668,0.136147,0.335071,0.955572,0.59602,1.40958
5.93487e-06,8.73242e-05,0.299628,-0.348224,-0.750811,0.129228,0.329239,0.957693,0.591361,1.41158
5.95548e-06,8.73736e-05,0.30612,-0.342726,-0.751888,0.122298,0.323395,0.959779,0.586694,1.41356
5.97598e-06,8.74232e-05,0.312497,-0.337098,-0.7529,0.115357,0.317539,0.961829,0.582022,1.41552
5.99639e-06,8.74728e-05,0.318754,-0.331341,-0.753847,0.108406,0.311671,0.963843,0.577343,1.41747
6.01669e-06,8.75226e-05,0.324891,-0.32546,-0.754728,0.101446,0.305791,0.965821,0.572657,1.4194
6.03688e-06,8.75724e-05,0.330905,-0.319455,-0.755543,0.0944768,0.299899,0.967762,0.567966,1.42132
6.05697e-06,8.76224e-05,0.336794,-0.313329,-0.756292,0.0874994,0.293997,0.969668,0.563268,1.42322
6.07696e-06,8.76725e-05,0.342556,-0.307084,-0.756975,0.0805144,0.288083,0.971537,0.558564,1.42511
6.09684e-06,8.77227e-05,0.348187,-0.300724,-0.757593,0.0735224,0.282159,0.973369,0.553854,1.42698
6.11661e-06,8.77731e-05,0.353688,-0.294249,-0.758144,0.066524,0.276224,0.975166,0.549138,1.42883
6.13628e-06,8.78235e-05,0.359054,-0.287664,-0.758629,0.0595198,0.270279,0.976926,0.544415,1.43067
6.15584e-06,8.7874e-05,0.364285,-0.280969,-0.759048,0.0525104,0.264323,0.978649,0.539687,1.43249
6.17529e-06,8.79247e-05,0.369378,-0.274169,-0.7594,0.0454964,0.258358,0.980336,0.534953,1.4343
6.19463e-06,8.79754e-05,0.374331,-0.267264,-0.759686,0.0384785,0.252383,0.981986,0.530213,1.43609
6.21387e-06,8.80263e-05,0.379142,-0.260258,-0.759906,0.0314572,0.246399,0.9836,0.525468,1.43787
6.23299e-06,8.80773e-05,0.38381,-0.253154,-0.760059,0.0244331,0.240406,0.985177,0.520716,1.43963
6.25201e-06,8.81284e-05,0.388333,-0.245954,-0.760146,0.0174069,0.234403,0.986717,0.515959,1.44137
6.27091e-06,8.81795e-05,0.392708,-0.23866,-0.760166,0.0103792,0.228392,0.98822,0.511197,1.4431
6.28971e-06,8.82308e-05,0.396934,-0.231276,-0.760119,0.00335064,0.222372,0.989687,0.506428,1.44482
6.30839e-06,8.82822e-05,0.40101,-0.223804,-0.760006,-0.00367824,0.216344,0.991116,0.501654,1.44651
6.32696e-06,8.83337e-05,0.404933,-0.216247,-0.759827,-0.0107068,0.210308,0.992509,0.496875,1.44819
6.34542e-06,8.83853e-05,0.408702,-0.208608,-0.759581,-0.0177344,0.204264,0.993864,0.49209,1.44986
6.36377e-06,8.8437e-05,0.412315,-0.200889,-0.759268,-0.0247604,0.198213,0.995183,0.4873,1.45151
6.382e-06,8.84887e-05,0.415771,-0.193093,-0.758888,-0.0317843,0.192154,0.996464,0.482505,1.45314
6.40012e-06,8.85406e-05,0.419068,-0.185224,-0.758442,-0.0388054,0.186088,0.997709,0.477704,1.45476
6.41812e-06,8.85926e-05,0.422205,-0.177283,-0.75793,-0.045823,0.180015,0.998916,0.472898,1.45637
6.43602e-06,8.86447e-05,0.425179,-0.169275,-0.75735,-0.0528366,0.173935,1.00009,0.468087,1.45795
6.45379e-06,8.86968e-05,0.427991,-0.161201,-0.756704,-0.0598456,0.167849,1.00122,0.46327,1.45952
6.47146e-06,8.87491e-05,0.430638,-0.153066,-0.755992,-0.0668493,0.161757,1.00231,0.458449,1.46108
6.489e-06,8.88014e-05,0.433119,-0.144871,-0.755213,-0.0738471,0.155658,1.00337,0.453623,1.46262
6.50643e-06,8.88539e-05,0.435432,-0.136621,-0.754367,-0.0808383,0.149554,1.00439,0.448791,1.46414
6.52375e-06,8.89064e-05,0.437577,-0.128317,-0.753455,-0.0878225,0.143444,1.00538,0.443955,1.46564
6.54094e-06,8.8959e-05,0.439553,-0.119964,-0.752477,-0.0947989,0.137329,1.00632,0.439114,1.46714
6.55802e-06,8.90118e-05,0.441357,-0.111564,-0.751432,-0.101767,0.131209,1.00723,0.434268,1.46861
