x_soleil,y_soleil,x_terre,y_terre
2.35111e-07,0.000557709,0.72163,1.01594
3.63125e-07,0.000557864,0.678958,1.04121
4.9529e-07,0.000558025,0.634903,1.06436
6.31371e-07,0.000558193,0.589543,1.08532
7.71126e-07,0.000558368,0.542958,1.10403
9.14304e-07,0.000558549,0.495232,1.12041
1.06065e-06,0.000558738,0.446451,1.13442
1.20988e-06,0.000558935,0.396707,1.14597
1.36173e-06,0.000559138,0.346092,1.15502
1.51589e-06,0.00055935,0.294704,1.16148
1.67206e-06,0.000559569,0.242646,1.16531
1.82992e-06,0.000559797,0.190026,1.16643
1.98914e-06,0.000560032,0.136955,1.16479
2.14934e-06,0.000560277,0.083552,1.16033
2.31017e-06,0.000560529,0.0299417,1.15299
2.47123e-06,0.000560791,-0.0237449,1.14271
2.63211e-06,0.000561062,-0.0773694,1.12944
2.79236e-06,0.000561342,-0.130785,1.11313
2.95152e-06,0.000561631,-0.183839,1.09374
3.1091e-06,0.000561929,-0.236365,1.07121
3.26458e-06,0.000562237,-0.288193,1.04552
3.41742e-06,0.000562555,-0.339138,1.01663
3.56703e-06,0.000562882,-0.389009,0.984517
3.7128e-06,0.000563219,-0.4376,0.949169
3.85409e-06,0.000563565,-0.484696,0.910581
3.99021e-06,0.000563922,-0.530071,0.86876
4.12046e-06,0.000564288,-0.573486,0.82373
4.24407e-06,0.000564663,-0.614692,0.77553
4.36028e-06,0.000565048,-0.653428,0.724215
4.46827e-06,0.000565442,-0.689425,0.669867
4.56721e-06,0.000565844,-0.722403,0.612588
4.65623e-06,0.000566256,-0.752076,0.552509
4.73446e-06,0.000566675,-0.778154,0.489791
4.80104e-06,0.000567101,-0.800345,0.424631
4.85508e-06,0.000567534,-0.818361,0.357257
4.89576e-06,0.000567973,-0.83192,0.287942
4.92226e-06,0.000568416,-0.840754,0.216994
4.93384e-06,0.000568864,-0.844615,0.144766
4.92984e-06,0.000569314,-0.843282,0.0716508
4.90971e-06,0.000569766,-0.836568,-0.00191756
4.873e-06,0.000570217,-0.824333,-0.0754695
4.81946e-06,0.000570667,-0.806485,-0.148504
4.74898e-06,0.000571114,-0.782992,-0.220494
4.66166e-06,0.000571556,-0.753887,-0.290901
4.55782e-06,0.000571992,-0.719273,-0.359177
4.43797e-06,0.000572419,-0.679324,-0.424785
4.30286e-06,0.000572838,-0.634285,-0.487206
4.15341e-06,0.000573245,-0.584471,-0.545955
3.99077e-06,0.000573639,-0.530257,-0.60059
3.81622e-06,0.000574021,-0.472072,-0.650723
3.63116e-06,0.000574387,-0.410388,-0.696027
3.43712e-06,0.000574739,-0.345707,-0.736246
3.23565e-06,0.000575075,-0.278551,-0.771189
3.02834e-06,0.000575394,-0.209447,-0.800736
2.81676e-06,0.000575697,-0.13892,-0.824836
2.60243e-06,0.000575984,-0.0674765,-0.843495
2.38681e-06,0.000576255,0.00439644,-0.856779
2.17127e-06,0.00057651,0.0762424,-0.864799
1.95709e-06,0.000576749,0.147638,-0.867711
1.74541e-06,0.000576974,0.218197,-0.865701
1.53729e-06,0.000577185,0.28757,-0.858983
1.33366e-06,0.000577382,0.355446,-0.84779
1.13535e-06,0.000577567,0.42155,-0.832368
9.43069e-07,0.000577739,0.485644,-0.812973
7.57439e-07,0.000577901,0.54752,-0.789864
5.78987e-07,0.000578052,0.607004,-0.763301
4.08154e-07,0.000578194,0.663949,-0.733542
2.45308e-07,0.000578327,0.718231,-0.70084
9.07445e-08,0.000578451,0.769752,-0.665441
-5.52979e-08,0.000578568,0.818433,-0.627584
-1.92637e-07,0.000578679,0.864212,-0.587501
-3.21136e-07,0.000578784,0.907045,-0.545413
-4.40703e-07,0.000578883,0.946901,-0.501533
-5.51278e-07,0.000578977,0.983759,-0.456063
-6.52836e-07,0.000579068,1.01761,-0.409198
-7.45378e-07,0.000579154,1.04846,-0.361123
-8.28927e-07,0.000579238,1.07631,-0.312013
-9.0353e-07,0.000579319,1.10118,-0.262038
-9.69247e-07,0.000579398,1.12308,-0.211356
-1.02616e-06,0.000579475,1.14205,-0.16012
-1.07435e-06,0.000579551,1.15812,-0.108476
-1.11392e-06,0.000579626,1.17131,-0.0565604
-1.14498e-06,0.0005797,1.18166,-0.00450676
-1.16765e-06,0.000579775,1.18922,0.0475589
-1.18206e-06,0.00057985,1.19402,0.0995158
-1.18833e-06,0.000579926,1.19611,0.151248
-1.18659e-06,0.000580002,1.19553,0.202644
-1.17699e-06,0.00058008,1.19233,0.253597
-1.15967e-06,0.00058016,1.18656,0.304004
-1.13478e-06,0.000580242,1.17826,0.353765
-1.10246e-06,0.000580325,1.16749,0.402785
-1.06288e-06,0.000580412,1.15429,0.45097
-1.01617e-06,0.000580501,1.13872,0.498228
-9.62506e-07,0.000580593,1.12084,0.544473
-9.02042e-07,0.000580688,1.10068,0.589619
-8.34941e-07,0.000580787,1.07831,0.63358
-7.6137e-07,0.00058089,1.05379,0.676275
-6.81497e-07,0.000580997,1.02717,0.717624
-5.95494e-07,0.000581108,0.998498,0.757546
-5.03536e-07,0.000581224,0.967845,0.795963
-4.05803e-07,0.000581344,0.935268,0.832798
-3.02479e-07,0.000581469,0.900826,0.867975
-1.93751e-07,0.0005816,0.864584,0.901417
-7.98125e-08,0.000581736,0.826604,0.93305
3.91367e-08,0.000581877,0.786954,0.962799
1.62892e-07,0.000582025,0.745703,0.990588
2.9124e-07,0.000582178,0.70292,1.01635
4.23963e-07,0.000582338,0.658679,1.04
5.60831e-07,0.000582505,0.613056,1.06147
7.01607e-07,0.000582678,0.566131,1.08068
8.46043e-07,0.000582858,0.517986,1.09757
9.93881e-07,0.000583046,0.468706,1.11205
1.14485e-06,0.00058324,0.418384,1.12407
1.29866e-06,0.000583443,0.367112,1.13353
1.45502e-06,0.000583653,0.314992,1.14038
1.61362e-06,0.000583872,0.262128,1.14453
1.77411e-06,0.000584098,0.20863,1.14592
1.93615e-06,0.000584334,0.154616,1.14447
2.09937e-06,0.000584577,0.10021,1.14012
2.26337e-06,0.00058483,0.045542,1.1328
2.42774e-06,0.000585092,-0.00924785,1.12244
2.59204e-06,0.000585363,-0.0640121,1.10899
2.75578e-06,0.000585644,-0.118594,1.09237
2.91848e-06,0.000585934,-0.172827,1.07254
3.0796e-06,0.000586235,-0.226533,1.04945
3.23857e-06,0.000586545,-0.279525,1.02304
3.39481e-06,0.000586865,-0.331602,0.993298
3.54766e-06,0.000587195,-0.382554,0.960179
3.69646e-06,0.000587535,-0.432154,0.923672
3.8405e-06,0.000587886,-0.480166,0.883772
3.97902e-06,0.000588247,-0.526339,0.84049
4.11123e-06,0.000588617,-0.570411,0.793855
4.23632e-06,0.000588998,-0.612106,0.743914
4.35341e-06,0.000589388,-0.651137,0.690739
4.46163e-06,0.000589788,-0.687209,0.634427
4.56005e-06,0.000590197,-0.720016,0.575104
4.64775e-06,0.000590614,-0.74925,0.51293
4.7238e-06,0.00059104,-0.7746,0.448099
4.78727e-06,0.000591472,-0.795757,0.380847
4.83726e-06,0.000591911,-0.812421,0.311447
4.87292e-06,0.000592356,-0.824308,0.24022
4.89346e-06,0.000592805,-0.831153,0.167527
4.89817e-06,0.000593257,-0.832723,0.0937743
4.88647e-06,0.000593711,-0.828822,0.0194097
4.85791e-06,0.000594165,-0.819302,-0.0550825
4.81221e-06,0.000594619,-0.804069,-0.129186
4.74927e-06,0.000595069,-0.783091,-0.202363
4.66922e-06,0.000595515,-0.756405,-0.274061
4.57236e-06,0.000595955,-0.724119,-0.343724
4.45924e-06,0.000596387,-0.686415,-0.410812
4.33063e-06,0.00059681,-0.643544,-0.474803
4.18748e-06,0.000597222,-0.595827,-0.535214
4.03093e-06,0.000597622,-0.543643,-0.591608
3.86227e-06,0.000598009,-0.487423,-0.643605
3.6829e-06,0.000598381,-0.427634,-0.690886
3.49432e-06,0.000598739,-0.364774,-0.733201
3.29806e-06,0.000599082,-0.299355,-0.770367
3.09567e-06,0.000599408,-0.231891,-0.802268
2.88868e-06,0.000599719,-0.162892,-0.828853
2.67855e-06,0.000600013,-0.0928498,-0.850129
2.4667e-06,0.000600292,-0.0222348,-0.866154
2.25446e-06,0.000600556,0.0485123,-0.877031
2.04305e-06,0.000600804,0.118983,-0.882905
1.83359e-06,0.000601038,0.188803,-0.883946
1.6271e-06,0.000601258,0.257633,-0.880354
1.42449e-06,0.000601465,0.325172,-0.872343
1.22655e-06,0.000601659,0.391149,-0.860141
1.03401e-06,0.000601842,0.455329,-0.843984
8.47477e-07,0.000602013,0.517508,-0.824114
6.67479e-07,0.000602174,0.577507,-0.800772
4.9447e-07,0.000602325,0.635177,-0.774196
3.28831e-07,0.000602467,0.69039,-0.744624
1.7088e-07,0.000602601,0.74304,-0.712286
2.08755e-08,0.000602727,0.793041,-0.677407
-1.20972e-07,0.000602847,0.840324,-0.640203
-2.54499e-07,0.000602959,0.884833,-0.600884
-3.7958e-07,0.000603067,0.926527,-0.559651
-4.96125e-07,0.000603169,0.965375,-0.516697
-6.04076e-07,0.000603266,1.00136,-0.472209
-7.03399e-07,0.000603359,1.03447,-0.426362
-7.94084e-07,0.000603449,1.06469,-0.379328
-8.76142e-07,0.000603536,1.09205,-0.331267
-9.49601e-07,0.00060362,1.11653,-0.282335
-1.0145e-06,0.000603702,1.13817,-0.23268
-1.0709e-06,0.000603782,1.15697,-0.182444
-1.11887e-06,0.000603861,1.17296,-0.131764
-1.15848e-06,0.000603939,1.18616,-0.0807689
-1.18983e-06,0.000604016,1.19661,-0.0295851
-1.21299e-06,0.000604093,1.20433,0.0216675
-1.22807e-06,0.00060417,1.20936,0.0728731
-1.23519e-06,0.000604248,1.21173,0.12392
-1.23444e-06,0.000604326,1.21148,0.1747
-1.22594e-06,0.000604406,1.20865,0.225109
-1.20981e-06,0.000604487,1.20327,0.275045
-1.18617e-06,0.00060457,1.19539,0.324411
-1.15516e-06,0.000604655,1.18505,0.37311
-1.11689e-06,0.000604742,1.1723,0.42105
-1.0715e-06,0.000604831,1.15717,0.468138
-1.01914e-06,0.000604924,1.13971,0.514286
-9.59925e-07,0.000605019,1.11998,0.559406
-8.94013e-07,0.000605118,1.098,0.603412
-8.21547e-07,0.00060522,1.07385,0.646218
-7.42677e-07,0.000605327,1.04756,0.687741
-6.57558e-07,0.000605437,1.01919,0.727897
-5.66347e-07,0.000605552,0.988782,0.766605
-4.69208e-07,0.000605671,0.956403,0.803782
-3.6631e-07,0.000605795,0.922103,0.839346
-2.57828e-07,0.000605925,0.885943,0.873217
-1.43941e-07,0.000606059,0.84798,0.905314
-2.48376e-08,0.000606199,0.808279,0.935556
9.92874e-08,0.000606345,0.766904,0.963862
2.28231e-07,0.000606497,0.723923,0.99015
3.6178e-07,0.000606656,0.679407,1.01434
4.99712e-07,0.00060682,0.633429,1.03635
6.41794e-07,0.000606992,0.586069,1.0561
7.8778e-07,0.000607171,0.537407,1.0735
9.37413e-07,0.000607357,0.487529,1.08848
1.09042e-06,0.00060755,0.436528,1.10095
1.24651e-06,0.000607751,0.384498,1.11083
1.40537e-06,0.00060796,0.331543,1.11803
1.56669e-06,0.000608178,0.27777,1.12248
1.73011e-06,0.000608404,0.223295,1.12409
1.89528e-06,0.000608639,0.16824,1.12279
2.06179e-06,0.000608883,0.112736,1.11849
2.22924e-06,0.000609136,0.0569211,1.11111
2.39716e-06,0.000609398,0.000945084,1.10058
2.5651e-06,0.00060967,-0.0550337,1.08683
2.73254e-06,0.000609952,-0.110846,1.06979
2.89893e-06,0.000610244,-0.16631,1.0494
3.0637e-06,0.000610546,-0.221233,1.02559
3.22623e-06,0.000610859,-0.275409,0.998316
3.38585e-06,0.000611182,-0.328617,0.967541
3.54188e-06,0.000611516,-0.380625,0.933234
3.69355e-06,0.00061186,-0.431184,0.895377
3.8401e-06,0.000612216,-0.480032,0.853969
3.98068e-06,0.000612581,-0.526893,0.809028
4.11442e-06,0.000612957,-0.571475,0.76059
4.24043e-06,0.000613344,-0.613475,0.708721
4.35774e-06,0.00061374,-0.652581,0.653509
4.4654e-06,0.000614146,-0.688468,0.595077
4.56242e-06,0.000614562,-0.720808,0.533583
4.64781e-06,0.000614986,-0.74927,0.469222
4.72058e-06,0.000615418,-0.773528,0.402231
4.77979e-06,0.000615856,-0.793263,0.332892
4.82452e-06,0.000616301,-0.808174,0.261532
4.85395e-06,0.000616751,-0.817982,0.188524
4.86733e-06,0.000617205,-0.822442,0.114289
4.86405e-06,0.000617661,-0.82135,0.0392854
4.84366e-06,0.000618117,-0.814553,-0.0359864
4.80587e-06,0.000618573,-0.801955,-0.110998
4.75058e-06,0.000619027,-0.783527,-0.185197
4.67793e-06,0.000619476,-0.759309,-0.258024
4.58825e-06,0.00061992,-0.729417,-0.328917
4.48211e-06,0.000620356,-0.694038,-0.397332
4.36029e-06,0.000620783,-0.653431,-0.46275
4.22376e-06,0.0006212,-0.60792,-0.52469
4.07366e-06,0.000621605,-0.557888,-0.582722
3.91129e-06,0.000621997,-0.503762,-0.636475
3.73802e-06,0.000622375,-0.446007,-0.685638
3.55533e-06,0.000622739,-0.385112,-0.729968
3.36473e-06,0.000623088,-0.321575,-0.769289
3.1677e-06,0.000623421,-0.255899,-0.803488
2.96573e-06,0.000623739,-0.188577,-0.832513
2.76025e-06,0.000624041,-0.120085,-0.856367
2.55262e-06,0.000624329,-0.0508749,-0.875104
2.34412e-06,0.000624601,0.0186266,-0.888818
2.13592e-06,0.000624858,0.0880257,-0.897637
1.92912e-06,0.000625101,0.156961,-0.901721
1.72469e-06,0.00062533,0.225103,-0.901249
1.52352e-06,0.000625547,0.292159,-0.896421
1.32641e-06,0.000625751,0.357863,-0.887445
1.13405e-06,0.000625943,0.421984,-0.87454
9.47049e-07,0.000626124,0.484317,-0.857926
7.65948e-07,0.000626294,0.544684,-0.837828
5.91205e-07,0.000626455,0.602932,-0.814467
4.23215e-07,0.000626607,0.658928,-0.788063
2.62313e-07,0.00062675,0.712562,-0.75883
1.08782e-07,0.000626885,0.763739,-0.72698
-3.71456e-08,0.000627013,0.812382,-0.692714
-1.75278e-07,0.000627135,0.858426,-0.656232
-3.05463e-07,0.00062725,0.901821,-0.617721
-4.2758e-07,0.00062736,0.942527,-0.577367
-5.41537e-07,0.000627465,0.980512,-0.535345
-6.47271e-07,0.000627565,1.01576,-0.491825
-7.4474e-07,0.000627661,1.04825,-0.446969
-8.3392e-07,0.000627754,1.07797,-0.400933
-9.14807e-07,0.000627844,1.10494,-0.353868
-9.87412e-07,0.000627931,1.12914,-0.305916
-1.05176e-06,0.000628015,1.15059,-0.257218
-1.10788e-06,0.000628098,1.16929,-0.207905
-1.15582e-06,0.00062818,1.18527,-0.158106
-1.19565e-06,0.00062826,1.19855,-0.107944
-1.22741e-06,0.00062834,1.20914,-0.0575389
-1.25118e-06,0.000628419,1.21706,-0.0070057
-1.26703e-06,0.000628498,1.22234,0.0435441
-1.27505e-06,0.000628578,1.22502,0.0940022
-1.27533e-06,0.000628658,1.22511,0.144263
-1.26795e-06,0.000628739,1.22265,0.194226
-1.25301e-06,0.000628821,1.21767,0.243789
-1.23061e-06,0.000628905,1.2102,0.292855
-1.20085e-06,0.00062899,1.20028,0.34133
-1.16385e-06,0.000629078,1.18795,0.389118
-1.11971e-06,0.000629167,1.17324,0.436129
-1.06854e-06,0.00062926,1.15618,0.48227
-1.01047e-06,0.000629355,1.13682,0.527454
-9.45625e-07,0.000629454,1.11521,0.571589
-8.74125e-07,0.000629556,1.09138,0.61459
-7.96105e-07,0.000629661,1.06537,0.656368
-7.11701e-07,0.00062977,1.03723,0.696836
-6.21056e-07,0.000629884,1.00702,0.735908
-5.24317e-07,0.000630002,0.974772,0.773496
-4.21639e-07,0.000630125,0.940546,0.809515
-3.13182e-07,0.000630253,0.904394,0.843878
-1.99115e-07,0.000630386,0.866372,0.876496
-7.96145e-08,0.000630524,0.826538,0.907284
4.51349e-08,0.000630669,0.784955,0.936152
1.74938e-07,0.000630819,0.741687,0.963013
3.09589e-07,0.000630975,0.696804,0.987777
4.4887e-07,0.000631139,0.650377,1.01035
5.92551e-07,0.000631308,0.602483,1.03066
7.40388e-07,0.000631486,0.553204,1.04859
8.92121e-07,0.00063167,0.502626,1.06406
1.04747e-06,0.000631862,0.450843,1.07698
1.20615e-06,0.000632062,0.397951,1.08726
1.36783e-06,0.00063227,0.344057,1.09479
1.53218e-06,0.000632487,0.289273,1.0995
1.69884e-06,0.000632713,0.233719,1.10129
1.86742e-06,0.000632947,0.177526,1.10006
2.03751e-06,0.000633191,0.120831,1.09572
2.20865e-06,0.000633444,0.0637836,1.08819
2.38037e-06,0.000633708,0.00654405,1.07739
2.55215e-06,0.000633981,-0.0507159,1.06322
2.72344e-06,0.000634265,-0.107812,1.04561
2.89364e-06,0.000634559,-0.164545,1.02449
3.06211e-06,0.000634864,-0.220705,0.999802
3.22819e-06,0.00063518,-0.276062,0.971481
3.39112e-06,0.000635507,-0.330375,0.939486
3.55015e-06,0.000635845,-0.383385,0.903788
3.70445e-06,0.000636194,-0.434817,0.864373
3.85314e-06,0.000636554,-0.48438,0.821247
3.99531e-06,0.000636925,-0.53177,0.774437
4.13e-06,0.000637307,-0.576666,0.723999
4.25621e-06,0.0006377,-0.618736,0.670016
4.37291e-06,0.000638103,-0.657638,0.612607
4.47907e-06,0.000638516,-0.693025,0.551925
4.57364e-06,0.000638938,-0.724545,0.488169
4.65556e-06,0.000639369,-0.751855,0.421579
4.72385e-06,0.000639807,-0.774617,0.352443
4.77754e-06,0.000640252,-0.792514,0.281097
4.81576e-06,0.000640702,-0.805255,0.207927
4.83775e-06,0.000641157,-0.812584,0.133364
4.84287e-06,0.000641614,-0.814291,0.0578819
4.83065e-06,0.000642073,-0.810218,-0.0180059
4.80081e-06,0.000642531,-0.800271,-0.0937586
4.75327e-06,0.000642987,-0.784423,-0.168815
4.68816e-06,0.000643439,-0.76272,-0.242607
4.60585e-06,0.000643886,-0.735284,-0.31457
4.50692e-06,0.000644326,-0.702308,-0.384159
4.39217e-06,0.000644757,-0.664058,-0.450857
4.26258e-06,0.000645177,-0.62086,-0.514192
4.11929e-06,0.000645587,-0.573097,-0.573741
3.96358e-06,0.000645984,-0.521193,-0.629139
3.79682e-06,0.000646368,-0.465605,-0.680087
3.62044e-06,0.000646737,-0.406812,-0.726348
3.4359e-06,0.000647092,-0.3453,-0.767751
3.24467e-06,0.000647433,-0.281555,-0.804184
3.04816e-06,0.000647758,-0.216053,-0.835596
2.84776e-06,0.000648068,-0.149254,-0.861986
2.64478e-06,0.000648363,-0.0815936,-0.883398
2.44044e-06,0.000648643,-0.0134813,-0.899915
2.23589e-06,0.000648909,0.0547026,-0.911655
2.03217e-06,0.000649161,0.122609,-0.918761
1.83024e-06,0.0006494,0.189918,-0.921397
1.63097e-06,0.000649626,0.256345,-0.919742
1.43511e-06,0.00064984,0.321629,-0.913988
1.24337e-06,0.000650042,0.385543,-0.904335
1.05636e-06,0.000650232,0.447881,-0.890986
8.746e-07,0.000650413,0.508467,-0.874147
6.98573e-07,0.000650583,0.567142,-0.854021
5.28682e-07,0.000650744,0.623773,-0.830814
3.65279e-07,0.000650897,0.67824,-0.804723
2.08666e-07,0.000651042,0.730445,-0.775945
5.90982e-08,0.000651179,0.780301,-0.744671
-8.32078e-08,0.000651309,0.827736,-0.711084
-2.18072e-07,0.000651432,0.872691,-0.675364
-3.45347e-07,0.00065155,0.915116,-0.637685
-4.64911e-07,0.000651663,0.95497,-0.598213
-5.76672e-07,0.00065177,0.992224,-0.557109
-6.80555e-07,0.000651873,1.02685,-0.514529
-7.76508e-07,0.000651972,1.05884,-0.470624
-8.64494e-07,0.000652068,1.08816,-0.425536
-9.44494e-07,0.000652161,1.11483,-0.379406
-1.0165e-06,0.00065225,1.13883,-0.332367
-1.08052e-06,0.000652338,1.16017,-0.284549
-1.13656e-06,0.000652423,1.17885,-0.236078
-1.18465e-06,0.000652507,1.19488,-0.187075
-1.22483e-06,0.00065259,1.20828,-0.137658
-1.25713e-06,0.000652671,1.21904,-0.0879399
-1.28161e-06,0.000652752,1.2272,-0.0380322
-1.29831e-06,0.000652833,1.23277,0.0119571
-1.30729e-06,0.000652914,1.23576,0.0619229
-1.30862e-06,0.000652996,1.23621,0.111762
-1.30237e-06,0.000653078,1.23412,0.161374
-1.28861e-06,0.000653161,1.22954,0.210661
-1.26742e-06,0.000653245,1.22247,0.259524
-1.23887e-06,0.000653331,1.21296,0.307868
-1.20307e-06,0.000653418,1.20102,0.355599
-1.16009e-06,0.000653508,1.1867,0.402623
-1.11003e-06,0.0006536,1.17001,0.448848
-1.053e-06,0.000653695,1.151,0.494183
-9.89089e-07,0.000653793,1.1297,0.538534
-9.18414e-07,0.000653894,1.10614,0.581812
-8.41088e-07,0.000653999,1.08036,0.623925
-7.5723e-07,0.000654107,1.05241,0.664782
-6.66967e-07,0.000654219,1.02232,0.704292
-5.7043e-07,0.000654336,0.990143,0.742362
-4.67761e-07,0.000654457,0.95592,0.778901
-3.59106e-07,0.000654583,0.919702,0.813816
-2.44622e-07,0.000654714,0.881541,0.847013
-1.24475e-07,0.000654851,0.841492,0.878397
1.16057e-09,0.000654994,0.799613,0.907873
1.32096e-07,0.000655142,0.755968,0.935345
2.68133e-07,0.000655297,0.710622,0.960714
4.09057e-07,0.000655458,0.663648,0.983882
5.54639e-07,0.000655626,0.61512,1.00475
7.04636e-07,0.000655802,0.565121,1.02322
8.58784e-07,0.000655985,0.513739,1.03918
1.0168e-06,0.000656176,0.461066,1.05253
1.17838e-06,0.000656375,0.407206,1.06318
1.3432e-06,0.000656582,0.352267,1.07101
1.5109e-06,0.000656798,0.296368,1.07592
1.68109e-06,0.000657023,0.239635,1.07781
1.85338e-06,0.000657258,0.182207,1.07657
2.0273e-06,0.000657502,0.124232,1.07211
2.20238e-06,0.000657756,0.0658719,1.06431
2.3781e-06,0.000658021,0.00729931,1.0531
2.55389e-06,0.000658296,-0.0512977,1.03836
2.72915e-06,0.000658582,-0.109717,1.02003
2.90322e-06,0.000658879,-0.167739,0.998009
3.07539e-06,0.000659187,-0.225131,0.972241
3.24492e-06,0.000659506,-0.28164,0.942663
3.41099e-06,0.000659838,-0.336997,0.909233
3.57275e-06,0.00066018,-0.390916,0.871923
3.72927e-06,0.000660535,-0.44309,0.830728
3.8796e-06,0.000660901,-0.493201,0.785664
4.02273e-06,0.000661278,-0.540909,0.736778
4.1576e-06,0.000661667,-0.585866,0.684147
4.28313e-06,0.000662067,-0.62771,0.627885
4.39822e-06,0.000662477,-0.666074,0.568146
4.50177e-06,0.000662897,-0.700589,0.505127
4.59267e-06,0.000663326,-0.73089,0.439074
4.66988e-06,0.000663763,-0.756626,0.370283
4.73239e-06,0.000664207,-0.777463,0.299099
4.7793e-06,0.000664658,-0.793099,0.225918
4.80981e-06,0.000665113,-0.803269,0.151185
4.82327e-06,0.000665571,-0.807758,0.0753869
4.81922e-06,0.000666031,-0.806406,-0.00095117
4.79736e-06,0.000666491,-0.799121,-0.0772773
4.75764e-06,0.000666949,-0.78588,-0.153023
4.70021e-06,0.000667404,-0.766736,-0.227613
4.62545e-06,0.000667853,-0.741816,-0.300484
4.53396e-06,0.000668296,-0.71132,-0.371092
4.42655e-06,0.00066873,-0.675516,-0.438926
4.3042e-06,0.000669155,-0.634734,-0.50352
4.16806e-06,0.000669568,-0.589353,-0.56446
4.01938e-06,0.00066997,-0.539793,-0.621394
3.8595e-06,0.000670359,-0.486501,-0.674026
3.68983e-06,0.000670734,-0.429943,-0.72213
3.51177e-06,0.000671095,-0.370591,-0.765536
3.32674e-06,0.000671442,-0.308914,-0.804136
3.13611e-06,0.000671774,-0.245371,-0.837875
2.94121e-06,0.000672091,-0.180404,-0.866747
2.7433e-06,0.000672394,-0.114433,-0.890787
2.54355e-06,0.000672683,-0.0478501,-0.910068
2.34307e-06,0.000672958,0.0189772,-0.924694
2.14287e-06,0.000673219,0.0857116,-0.934792
1.94387e-06,0.000673467,0.152045,-0.940509
1.74691e-06,0.000673702,0.217696,-0.942008
1.55276e-06,0.000673925,0.282414,-0.939463
1.36209e-06,0.000674137,0.345971,-0.933055
1.1755e-06,0.000674338,0.408166,-0.922968
9.93546e-07,0.000674528,0.468818,-0.909393
8.16691e-07,0.000674708,0.52777,-0.892515
6.45357e-07,0.000674879,0.584881,-0.872524
4.79909e-07,0.000675041,0.64003,-0.849602
3.20668e-07,0.000675195,0.693111,-0.823933
1.6791e-07,0.000675341,0.74403,-0.795692
2.18748e-08,0.00067548,0.792708,-0.765053
-1.17234e-07,0.000675612,0.839078,-0.732184
-2.49242e-07,0.000675738,0.883081,-0.697247
-3.74001e-07,0.000675859,0.924667,-0.6604
-4.9139e-07,0.000675974,0.963797,-0.621797
-6.01306e-07,0.000676084,1.00044,-0.581586
-7.03667e-07,0.00067619,1.03456,-0.539909
-7.98408e-07,0.000676291,1.06614,-0.496904
-8.85479e-07,0.00067639,1.09516,-0.452706
-9.64844e-07,0.000676485,1.12161,-0.407445
-1.03648e-06,0.000676577,1.14549,-0.361246
-1.10037e-06,0.000676667,1.16679,-0.314232
-1.15651e-06,0.000676755,1.1855,-0.26652
-1.2049e-06,0.000676841,1.20163,-0.218227
-1.24557e-06,0.000676925,1.21519,-0.169464
-1.27852e-06,0.000677009,1.22617,-0.120341
-1.30378e-06,0.000677091,1.23459,-0.0709648
-1.32138e-06,0.000677174,1.24046,-0.0214408
-1.33137e-06,0.000677256,1.24379,0.0281285
-1.33378e-06,0.000677338,1.24459,0.077642
-1.32866e-06,0.000677421,1.24289,0.127
-1.31607e-06,0.000677504,1.23869,0.176105
-1.29605e-06,0.000677589,1.23202,0.22486
-1.26867e-06,0.000677675,1.22289,0.273168
-1.234e-06,0.000677763,1.21133,0.320935
-1.19211e-06,0.000677852,1.19737,0.368065
-1.14306e-06,0.000677944,1.18102,0.414463
-1.08695e-06,0.000678038,1.16232,0.460036
-1.02385e-06,0.000678135,1.14128,0.504689
-9.53853e-07,0.000678235,1.11795,0.548327
-8.77063e-07,0.000678338,1.09235,0.590855
-7.93578e-07,0.000678445,1.06453,0.632178
-7.03509e-07,0.000678556,1.0345,0.672198
-6.06973e-07,0.000678671,1.00232,0.710819
-5.04096e-07,0.00067879,0.968032,0.747943
-3.95013e-07,0.000678914,0.931671,0.78347
-2.79867e-07,0.000679044,0.893289,0.817299
-1.58814e-07,0.000679179,0.852938,0.849328
-3.2022e-08,0.000679319,0.810674,0.879453
1.0033e-07,0.000679466,0.766557,0.907569
2.38047e-07,0.000679618,0.720651,0.93357
3.80918e-07,0.000679778,0.673027,0.957347
5.28716e-07,0.000679944,0.623761,0.978789
6.81194e-07,0.000680118,0.572935,0.997785
8.38084e-07,0.0006803,0.520639,1.01422
9.99093e-07,0.000680489,0.466969,1.02799
1.16391e-06,0.000680687,0.412031,1.03896
1.33218e-06,0.000680894,0.35594,1.04703
1.50354e-06,0.00068111,0.298821,1.05207
1.67757e-06,0.000681335,0.240809,1.05398
1.85384e-06,0.00068157,0.182054,1.05263
2.03185e-06,0.000681815,0.122716,1.04791
2.21109e-06,0.00068207,0.0629694,1.03972
2.39098e-06,0.000682336,0.00300584,1.02793
2.57091e-06,0.000682614,-0.0569685,1.01246
2.75019e-06,0.000682902,-0.11673,0.993206
2.92811e-06,0.000683203,-0.176036,0.970083
3.10388e-06,0.000683515,-0.234627,0.94302
3.27667e-06,0.000683839,-0.292223,0.911958
3.44557e-06,0.000684175,-0.348523,0.876858
3.60963e-06,0.000684523,-0.403209,0.837701
3.76783e-06,0.000684884,-0.455945,0.794494
3.91913e-06,0.000685256,-0.506375,0.747274
4.0624e-06,0.000685641,-0.554133,0.696113
4.19651e-06,0.000686036,-0.598836,0.641119
4.3203e-06,0.000686443,-0.6401,0.582447
4.43261e-06,0.000686861,-0.677536,0.520295
